,From,To,Date,Subject,Group,from,to,Department,Sentiment Score
7751,Willem.Vasco-Pais@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,FelixBalas,Executive,0.0
7752,Willem.Vasco-Pais@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IsandeBorrasca,Executive,0.0
7753,Willem.Vasco-Pais@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AxelCalzas,Executive,0.0
7754,Willem.Vasco-Pais@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,GustavCazar,Executive,0.0
7755,Willem.Vasco-Pais@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,LidelseDedos,Executive,0.0
7756,Willem.Vasco-Pais@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,BirgittaFrente,Executive,0.0
7757,Willem.Vasco-Pais@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,ViraFrente,Executive,0.0
7758,Willem.Vasco-Pais@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AdraNubarron,Executive,0.0
7759,Willem.Vasco-Pais@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,MarinOnda,Executive,0.0
7760,Willem.Vasco-Pais@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,KareOrilla,Executive,0.0
7761,Willem.Vasco-Pais@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,ElsaOrilla,Executive,0.0
7762,Willem.Vasco-Pais@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,BrandTempestad,Executive,0.0
7763,Willem.Vasco-Pais@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IngridBarranco,Executive,0.0
7764,Willem.Vasco-Pais@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AdaCampo-Corrente,Executive,0.0
7765,Willem.Vasco-Pais@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,StenSanjorgeJr,Executive,0.0
7766,Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,OrhanStrum,Executive,0.0
7767,Willem.Vasco-Pais@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,WillemVasco-Pais,Executive,0.0
7768,Willem.Vasco-Pais@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,BertrandOvan,Executive,0.0
7769,Willem.Vasco-Pais@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AlbinaHafon,Executive,0.0
7770,Willem.Vasco-Pais@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,BenitoHawelon,Executive,0.0
7771,Willem.Vasco-Pais@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,ClaudioHawelon,Executive,0.0
7772,Willem.Vasco-Pais@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,HenkMies,Executive,0.0
7773,Willem.Vasco-Pais@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,ValeriaMorlun,Executive,0.0
7774,Willem.Vasco-Pais@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AdanMorlun,Executive,0.0
7775,Willem.Vasco-Pais@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,CeciliaMorluniau,Executive,0.0
7776,Willem.Vasco-Pais@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IreneNant,Executive,0.0
7777,Willem.Vasco-Pais@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,DylanScozzese,Executive,0.0
7778,Willem.Vasco-Pais@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,LucasAlcazar,Executive,0.0
7779,Willem.Vasco-Pais@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IsakBaza,Executive,0.0
7780,Willem.Vasco-Pais@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,LinneaBergen,Executive,0.0
7781,Willem.Vasco-Pais@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,NilsCalixto,Executive,0.0
7782,Willem.Vasco-Pais@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,SvenFlecha,Executive,0.0
7783,Willem.Vasco-Pais@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,HidekiCocinaro,Executive,0.0
7784,Willem.Vasco-Pais@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IngaFerro,Executive,0.0
7785,Willem.Vasco-Pais@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,LoretoBodrogi,Executive,0.0
7786,Willem.Vasco-Pais@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,IsiaVann,Executive,0.0
7787,Willem.Vasco-Pais@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,StenigFusil,Executive,0.0
7788,Willem.Vasco-Pais@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,HennieOsvaldo,Executive,0.0
7789,Willem.Vasco-Pais@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,KanonHerrero,Executive,0.0
7790,Willem.Vasco-Pais@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,VarjaLagos,Executive,0.0
7791,Willem.Vasco-Pais@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,MinkeMies,Executive,0.0
7792,Willem.Vasco-Pais@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,FelixResumir,Executive,0.0
7793,Willem.Vasco-Pais@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,EdvardVann,Executive,0.0
7794,Willem.Vasco-Pais@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,EmileArpa,Executive,0.0
7795,Willem.Vasco-Pais@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,VarroAwelon,Executive,0.0
7796,Willem.Vasco-Pais@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,MatBramar,Executive,0.0
7797,Willem.Vasco-Pais@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,DanteCoginian,Executive,0.0
7798,Willem.Vasco-Pais@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,CarlaForluniau,Executive,0.0
7799,Willem.Vasco-Pais@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,LindaLagos,Executive,0.0
7800,Willem.Vasco-Pais@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,CorneliaLais,Executive,0.0
7801,Willem.Vasco-Pais@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,RuscellaMiesHaber,Executive,0.0
7802,Willem.Vasco-Pais@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-16 13:44:00,RE: Registration open: retirement planning seminar,True,WillemVasco-Pais,AndaRibera,Executive,0.0
7803,Felix.Balas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,ElsaOrilla,Engineering,0.0
7804,Felix.Balas@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,IsandeBorrasca,Engineering,0.0
7805,Felix.Balas@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,BirgittaFrente,Engineering,0.0
7806,Felix.Balas@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,GustavCazar,Engineering,0.0
7807,Felix.Balas@gastech.com.kronos,Felix.Balas@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,FelixBalas,Engineering,0.0
7808,Felix.Balas@gastech.com.kronos,Marin.Onda@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,MarinOnda,Engineering,0.0
7809,Felix.Balas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,LarsAzada,Engineering,0.0
7810,Felix.Balas@gastech.com.kronos,Vira.Frente@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,ViraFrente,Engineering,0.0
7811,Felix.Balas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,AxelCalzas,Engineering,0.0
7812,Felix.Balas@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,KareOrilla,Engineering,0.0
7813,Felix.Balas@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,AdraNubarron,Engineering,0.0
7814,Felix.Balas@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,2014-01-16 13:46:00,Downhole prediction 2522-00 - updated,True,FelixBalas,BrandTempestad,Engineering,0.0
7815,Lidelse.Dedos@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-16 13:50:00,RE: Ha ha,False,LidelseDedos,KareOrilla,Engineering,0.5859
7816,Hennie.Osvaldo@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-16 13:53:00,RE: Vacation scheduling procedures,True,HennieOsvaldo,HennieOsvaldo,Security,0.0
7817,Hennie.Osvaldo@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-16 13:53:00,RE: Vacation scheduling procedures,True,HennieOsvaldo,IsiaVann,Security,0.0
7818,Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-16 13:54:00,Anyone have time to help troubleshoot some software?,True,IsakBaza,IsakBaza,InformationTechnology,0.5423
7819,Isak.Baza@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-16 13:54:00,Anyone have time to help troubleshoot some software?,True,IsakBaza,LucasAlcazar,InformationTechnology,0.5423
7820,Isak.Baza@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,2014-01-16 13:54:00,Anyone have time to help troubleshoot some software?,True,IsakBaza,SvenFlecha,InformationTechnology,0.5423
7821,Kare.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-16 13:57:00,RE: Ha ha,False,KareOrilla,LidelseDedos,Engineering,0.5859
7822,Rachel.Pantanal@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,MatBramar,Administration,0.4215
7823,Rachel.Pantanal@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,AndaRibera,Administration,0.4215
7824,Rachel.Pantanal@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,RachelPantanal,Administration,0.4215
7825,Rachel.Pantanal@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,LindaLagos,Administration,0.4215
7826,Rachel.Pantanal@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,RuscellaMiesHaber,Administration,0.4215
7827,Rachel.Pantanal@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,CarlaForluniau,Administration,0.4215
7828,Rachel.Pantanal@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,2014-01-16 13:59:00,RE: Training opportunity,True,RachelPantanal,CorneliaLais,Administration,0.4215
7829,Lidelse.Dedos@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,2014-01-16 14:16:00,RE: Ha ha,False,LidelseDedos,KareOrilla,Engineering,0.5859
7830,Kare.Orilla@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,2014-01-16 14:18:00,RE: Ha ha,False,KareOrilla,LidelseDedos,Engineering,0.5859
7831,Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,EmileArpa,Facilities,0.4753
7832,Bertrand.Ovan@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,VarroAwelon,Facilities,0.4753
7833,Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,DanteCoginian,Facilities,0.4753
7834,Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,AlbinaHafon,Facilities,0.4753
7835,Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,BenitoHawelon,Facilities,0.4753
7836,Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,ClaudioHawelon,Facilities,0.4753
7837,Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,HenkMies,Facilities,0.4753
7838,Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,ValeriaMorlun,Facilities,0.4753
7839,Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,AdanMorlun,Facilities,0.4753
7840,Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,CeciliaMorluniau,Facilities,0.4753
7841,Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,IreneNant,Facilities,0.4753
7842,Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-16 14:19:00,Safety First!,True,BertrandOvan,DylanScozzese,Facilities,0.4753
7843,Lucas.Alcazar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-16 14:27:00,Conference report,True,LucasAlcazar,NilsCalixto,InformationTechnology,0.0
7844,Lucas.Alcazar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,2014-01-16 14:27:00,Conference report,True,LucasAlcazar,LucasAlcazar,InformationTechnology,0.0
7845,Henk.Mies@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,ValeriaMorlun,Facilities,0.5399
7846,Henk.Mies@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,EmileArpa,Facilities,0.5399
7847,Henk.Mies@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,AdanMorlun,Facilities,0.5399
7848,Henk.Mies@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,DylanScozzese,Facilities,0.5399
7849,Henk.Mies@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,IreneNant,Facilities,0.5399
7850,Henk.Mies@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,BertrandOvan,Facilities,0.5399
7851,Henk.Mies@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,CeciliaMorluniau,Facilities,0.5399
7852,Henk.Mies@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,ClaudioHawelon,Facilities,0.5399
7853,Henk.Mies@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,DanteCoginian,Facilities,0.5399
7854,Henk.Mies@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,HenkMies,Facilities,0.5399
7855,Henk.Mies@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,BenitoHawelon,Facilities,0.5399
7856,Henk.Mies@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-16 14:34:00,RE: Funny!!,True,HenkMies,AlbinaHafon,Facilities,0.5399
7857,Bertrand.Ovan@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,ValeriaMorlun,Facilities,0.5399
7858,Bertrand.Ovan@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,EmileArpa,Facilities,0.5399
7859,Bertrand.Ovan@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,AdanMorlun,Facilities,0.5399
7860,Bertrand.Ovan@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,DylanScozzese,Facilities,0.5399
7861,Bertrand.Ovan@gastech.com.kronos,Irene.Nant@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,IreneNant,Facilities,0.5399
7862,Bertrand.Ovan@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,BertrandOvan,Facilities,0.5399
7863,Bertrand.Ovan@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,CeciliaMorluniau,Facilities,0.5399
7864,Bertrand.Ovan@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,ClaudioHawelon,Facilities,0.5399
7865,Bertrand.Ovan@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,DanteCoginian,Facilities,0.5399
7866,Bertrand.Ovan@gastech.com.kronos,Henk.Mies@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,HenkMies,Facilities,0.5399
7867,Bertrand.Ovan@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,BenitoHawelon,Facilities,0.5399
7868,Bertrand.Ovan@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,2014-01-16 14:36:00,RE: Funny!!,True,BertrandOvan,AlbinaHafon,Facilities,0.5399
7869,Isak.Baza@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,2014-01-16 14:54:00,Web site,True,IsakBaza,NilsCalixto,InformationTechnology,0.0
7870,Isak.Baza@gastech.com.kronos,Isak.Baza@gastech.com.kronos,2014-01-16 14:54:00,Web site,True,IsakBaza,IsakBaza,InformationTechnology,0.0
7871,Sten.Sanjorge Jr.@gastech.com.tethys,Willem.Vasco-Pais@gastech.com.kronos,2014-01-16 14:59:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,WillemVasco-Pais,Executive,0.6597
7872,Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-16 14:59:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,StenSanjorgeJr,Executive,0.6597
7873,Sten.Sanjorge Jr.@gastech.com.tethys,Ada.Campo-Corrente@gastech.com.kronos,2014-01-16 14:59:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,AdaCampo-Corrente,Executive,0.6597
7874,Edvard.Vann@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,FelixResumir,Security,0.0
7875,Edvard.Vann@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,VarjaLagos,Security,0.0
7876,Edvard.Vann@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,EdvardVann,Security,0.0
7877,Edvard.Vann@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,HidekiCocinaro,Security,0.0
7878,Edvard.Vann@gastech.com.kronos,Isia.Vann@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,IsiaVann,Security,0.0
7879,Edvard.Vann@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,IngaFerro,Security,0.0
7880,Edvard.Vann@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,LoretoBodrogi,Security,0.0
7881,Edvard.Vann@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,KanonHerrero,Security,0.0
7882,Edvard.Vann@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,HennieOsvaldo,Security,0.0
7883,Edvard.Vann@gastech.com.kronos,Minke.Mies@gastech.com.kronos,2014-01-16 15:11:00,Resolution of incident,True,EdvardVann,MinkeMies,Security,0.0
7884,Ingrid.Barranco@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,2014-01-16 15:12:00,Maximizing quarterly profits,True,IngridBarranco,AdaCampo-Corrente,Executive,0.4404
7885,Ingrid.Barranco@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,2014-01-16 15:12:00,Maximizing quarterly profits,True,IngridBarranco,IngridBarranco,Executive,0.4404
7886,Ingrid.Barranco@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-16 15:12:00,Maximizing quarterly profits,True,IngridBarranco,StenSanjorgeJr,Executive,0.4404
7887,Sten.Sanjorge Jr.@gastech.com.tethys,Willem.Vasco-Pais@gastech.com.kronos,2014-01-16 15:14:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,WillemVasco-Pais,Executive,0.6597
7888,Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,2014-01-16 15:14:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,StenSanjorgeJr,Executive,0.6597
7889,Sten.Sanjorge Jr.@gastech.com.tethys,Ada.Campo-Corrente@gastech.com.kronos,2014-01-16 15:14:00,RE: Recommend a good vacation spot?,True,StenSanjorgeJr,AdaCampo-Corrente,Executive,0.6597
7890,Carla.Forluniau@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,2014-01-16 15:15:00,RE: You never get a second chance to make a first impression,True,CarlaForluniau,MatBramar,Administration,0.4404
7891,Carla.Forluniau@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,2014-01-16 15:15:00,RE: You never get a second chance to make a first impression,True,CarlaForluniau,AndaRibera,Administration,0.4404
7892,Carla.Forluniau@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,2014-01-16 15:15:00,RE: You never get a second chance to make a first impression,True,CarlaForluniau,RachelPantanal,Administration,0.4404
